Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Turkmenistan,TKM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,GDP (constant 2010 US$),NY.GDP.MKTP.KD,31823518.6204366,34215328.6184383,32902991.3039114,34408843.3066358,34872648.3211879,38061023.8411092,39216157.2756995,40487383.9626355,..
Tuvalu,TUV,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,GINI index (World Bank estimate),SI.POV.GINI,39.1,..,..,..,..,..,..,..,..
Tuvalu,TUV,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,3,3,3.5,3.5,3.5,3.5,..
Tuvalu,TUV,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,8.48910045623779,..,..
Uganda,UGA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,20186496527.1256,22082345211.1269,22929745405.3621,23752213779.2388,24965074811.1287,26260227906.9258,27515729479.6919,28578668646.3673,..
Uganda,UGA,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Uganda,UGA,GINI index (World Bank estimate),SI.POV.GINI,..,..,41,..,..,..,42.8,..,..
Uganda,UGA,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.5,2.5,2,2,2,2,2,2,..
Uganda,UGA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Uganda,UGA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,3.55080008506775,1.9099999666214,..,..,..,9.4399995803833,..
Ukraine,UKR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,136013155905.036,143446998336.61,143789379505.015,143750945108.12,134331493522.859,121203311658.854,124161878118.857,127296360703.665,..
Ukraine,UKR,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Ukraine,UKR,GINI index (World Bank estimate),SI.POV.GINI,24.8,24.6,24.7,24.6,24,25.5,25,..,..
Ukraine,UKR,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Ukraine,UKR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,29.9695556383217,27.4827594960273,33.7031001609632,37.0287155729123,63.6653191884884,70.2588376218982,71.8095454494004,..,..
Ukraine,UKR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.10000038146973,7.8600001335144,7.53000020980835,7.17000007629395,9.27000045776367,9.10000038146973,9.30000019073486,9.5,..
United Arab Emirates,ARE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,289787338325.391,309870388019.061,323766916269.571,340127978216.474,355089176310.415,373073383253.914,384222464261.402,387259360108.918,..
United Arab Emirates,ARE,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
United Arab Emirates,ARE,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,1.89352238938485,..,..,..,..,..
United Arab Emirates,ARE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,1.63550198078156,2.46300005912781,..
United Kingdom,GBR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2452899665124.47,2493244223366.51,2529322974272.55,2581081905285.73,2657160857646.89,2719580793136.38,2768240513221.77,2818703538384.81,..
United Kingdom,GBR,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,87.5024347222583,90.3821512983428,84.7873426670964,82.4165941402516,72.0666771997428,71.9634942035637,67.1006731271173,66.5332490328298,..
United Kingdom,GBR,GINI index (World Bank estimate),SI.POV.GINI,34.4,33.2,32.3,33.2,34,33.2,..,..,..
United Kingdom,GBR,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,82.4405688058831,96.1329753013902,100.296149058939,96.2587724054374,107.230621999192,106.327910756135,116.487384769112,..,..
United Kingdom,GBR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.78660011291504,8.0374002456665,7.88530015945435,7.52510023117065,6.1104998588562,5.3011999130249,4.81319999694824,4.33479976654053,..
United States,USA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,14992052000000,15224554065500,15567037390000,15853794839100,16242525613600,16710458234000,16972347070400,17348625758200,..
United States,USA,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,38.2130323583238,46.6861985255353,28.6580810105166,20.8405573376878,11.7312972136243,8.46530650743068,3.33443559203764,3.34317037021352,..
United States,USA,GINI index (World Bank estimate),SI.POV.GINI,40.4,..,..,41,..,..,41.5,..,..
United States,USA,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
United States,USA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,85.4642780054392,90.0547798300179,94.16341550016,96.0755922110956,96.3722681305694,96.8479244835846,99.0171104808959,..,..
United States,USA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.63339996337891,8.94919967651367,7.90129995346069,7.37489986419678,6.16750001907349,5.28000020980835,4.86920022964478,4.35519981384277,3.89560008049011
Uruguay,URY,GDP (constant 2010 US$),NY.GDP.MKTP.KD,40284481651.9021,42364020183.5261,43862934925.0282,45897095482.1804,47383606579.1555,47559277162.5174,48362932954.0502,49647783476.237,..
Uruguay,URY,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,85.458456172196,93.2619073538502,60.5084303300629,55.3899443443635,28.7357806063166,26.4441570195712,22.3952430687433,22.3857446597034,..
Uruguay,URY,GINI index (World Bank estimate),SI.POV.GINI,44.5,42.2,39.9,40.5,40.1,40.2,39.7,39.5,..
Uruguay,URY,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Uruguay,URY,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,44.2227017546251,45.3514512209494,43.4034504514938,42.7408509975012,44.3579613307475,51.1864800206369,50.6849558759359,..,..
Uruguay,URY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.15819978713989,6.30709981918335,6.45130014419556,6.44369983673096,6.54739999771118,7.48789978027344,7.84060001373291,7.88959980010986,..
Uzbekistan,UZB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,39332770928.9426,42597390915.6831,46090376971.1726,49777607129.3753,53656538300.8001,57949061364.2825,62469088151.5761,65779949822.9082,..
Uzbekistan,UZB,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Uzbekistan,UZB,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Uzbekistan,UZB,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,1.5,2,2,2,2,2,2,2,..
Uzbekistan,UZB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Uzbekistan,UZB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.3600001335144,4.96000003814697,4.86999988555908,4.8600001335144,5.09000015258789,5.15000009536743,5.15999984741211,5.82999992370605,..
Vanuatu,VUT,GDP (constant 2010 US$),NY.GDP.MKTP.KD,700804286.224354,709376703.207254,721824490.38557,736038269.045342,753195366.840874,747161562.612567,777052317.457476,812024958.066869,..
Vanuatu,VUT,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,99.9999999978196,99.9999999989334,99.9999999885188,99.9999999872286,..
Vanuatu,VUT,GINI index (World Bank estimate),SI.POV.GINI,37.6,..,..,..,..,..,..,..,..
Vanuatu,VUT,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3,3,3.5,3.5,3,3,3,3,..
Vanuatu,VUT,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,393192354510.653,409613739715.026,432658432475.436,438469442078.588,421393747431.435,..,..,..,..
"Venezuela, RB",VEN,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,99.9999999999791,99.9999999999793,99.9999999999763,99.9999134541389,99.9977498211784,99.9950831613335,99.9330785885339,99.9336624316864,..
"Venezuela, RB",VEN,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.1121997833252,6.90180015563965,6.60059976577759,..,..,..,..,..,..
Vietnam,VNM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,115931749697.241,123166241860.417,129629226783.14,136657571781.858,144834688912.566,154508616051.562,164104855205.203,175284081081.177,..
Vietnam,VNM,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Vietnam,VNM,GINI index (World Bank estimate),SI.POV.GINI,39.3,..,35.6,..,34.8,..,35.3,..,..
Vietnam,VNM,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3,3,3,3,3,3,..,..,..
Vietnam,VNM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Vietnam,VNM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1.11360001564026,0.999300003051758,1.02690005302429,1.25250005722046,1.2561000585556,1.8585000038147,1.85150003433228,1.88619995117188,..
Virgin Islands (U.S.),VIR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,4339000000,3985004715.8689,3386486677.67036,3189026880.45272,3158333647.72459,3166518509.78543,3196188634.75595,..,..
Virgin Islands (U.S.),VIR,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,50,50,40,40,..
Virgin Islands (U.S.),VIR,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,8913100000,10019539736.7002,10649191297.3882,10885328830.6682,10865529382.7483,11238079288.8293,11767216976.1681,12136735451.64,..
West Bank and Gaza,PSE,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
West Bank and Gaza,PSE,GINI index (World Bank estimate),SI.POV.GINI,35.3,34.4,..,..,..,..,33.7,..,..
West Bank and Gaza,PSE,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,23.7712993621826,20.8628997802734,22.8880996704102,23.3306999206543,27.0132999420166,26.0133991241455,27.0751991271973,28.4190006256104,30.8397998809814
"Yemen, Rep.",YEM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,30906749533.221,26976988196.3488,27622544882.6658,28954923601.7352,28900288489.0851,24080164528.6381,20800094925.4673,19564086827.7781,..
"Yemen, Rep.",YEM,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
"Yemen, Rep.",YEM,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,36.7,..,..,..,..
"Yemen, Rep.",YEM,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.5,2.5,2,2,2,1.5,1.5,1.5,..
"Yemen, Rep.",YEM,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,17.8199996948242,..,..,..,13.4671001434326,..,..,..,..
Zambia,ZMB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,20265556273.582,21393258426.9663,23018636259.4067,24183235704.905,25318838464.9059,26058118446.5615,27037168289.1747,27957288778.6371,..
Zambia,ZMB,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Zambia,ZMB,GINI index (World Bank estimate),SI.POV.GINI,55.6,..,..,..,..,57.1,..,..,..
Zambia,ZMB,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.5,2.5,3,3,3,3,3,3,..
Zambia,ZMB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,18.0494332756013,23.4886020407775,24.2240394368617,44.3960266359538,49.4072998798677,..,..,..
Zambia,ZMB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,13.1899995803833,..,7.84999990463257,..,..,..,..,11.6258001327515,..
Zimbabwe,ZWE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,12041655200,13750837257.6961,16042473245.9454,16361637090.0308,16750541640.3978,17048679958.7274,17177545688.225,17985583516.6265,..
Zimbabwe,ZWE,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Zimbabwe,ZWE,GINI index (World Bank estimate),SI.POV.GINI,..,43.2,..,..,..,..,..,..,..
Zimbabwe,ZWE,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,1.5,1.5,1.5,1.5,1.5,2,2,2,..
Zimbabwe,ZWE,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Zimbabwe,ZWE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,5.3681001663208,..,..,11.3199996948242,..,..,..,..
Arab World,ARB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2109932335481.52,2186504956888.03,2332090621011.04,2405942174913.6,2465047433852.59,2546486899169.79,2628981955074.46,2654934635561.74,..
Arab World,ARB,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,100,100,100,100,100,..
Arab World,ARB,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Arab World,ARB,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.3,2.3,2.2,2.2,2.3,2.2,2.2,2.08333333333333,..
Arab World,ARB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.34342477042281,11.1978179503278,10.7401022842244,..,10.6454483726989,..,9.62904698745129,..,..
Caribbean small states,CSS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,63268926036.5313,63967363577.9104,64810148383.0684,65382070241.9555,65812998552.4976,66504883586.6555,65266275279.0164,65391548681.7024,..
Caribbean small states,CSS,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100,100,100,99.9999999999649,99.9999999999301,99.9999794322224,99.9988745322072,99.9987278397767,..
Caribbean small states,CSS,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3.8,3.8,3.8,3.9,3.9,3.9,3.9,3.9,..
Caribbean small states,CSS,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Caribbean small states,CSS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.40758192298518,10.2613141476799,11.1375123575268,11.4191343838747,10.1249408026391,10.2992555287756,10.4351215890445,..,..
Central Europe and the Baltics,CEB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1312221268453.82,1354302478841.91,1364365085104.81,1382616763489.7,1424780953016.15,1479329241046.68,1525837688864.07,1598422547920.08,..
Central Europe and the Baltics,CEB,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,98.7908811585309,98.7822242520859,98.6085358281538,98.5358267459044,98.3608018285833,98.4203707337563,97.9665239424643,97.9497968117856,..
Central Europe and the Baltics,CEB,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Central Europe and the Baltics,CEB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.90007032034247,9.78945212959625,9.97820332123448,10.0460740771256,8.95162451173953,7.81634549683168,6.48855982655586,5.29381582167794,..
Early-demographic dividend,EAR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,8547079474861.72,8972018604022.1,9351758712989.15,9753761349869.03,10145772960726.9,10618029121999.2,11127322210960.9,11650583537664.3,..
Early-demographic dividend,EAR,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,99.6865507024683,99.8263985849758,99.9414497186355,99.4853933382879,99.4525687065179,99.5910273389517,99.3870292282993,99.3567620964473,..
Early-demographic dividend,EAR,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.98275862068966,3.05,3.06666666666667,3.06451612903226,3.01666666666667,3.01666666666667,2.96551724137931,2.94827586206897,..
Early-demographic dividend,EAR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Early-demographic dividend,EAR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.5367666976374,..,4.83841529653103,..,..,..,..,..,..
East Asia & Pacific,EAS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,16943268044133.5,17725533858605.1,18555477703839.1,19436787938743.7,20239087819172.8,21082159708396.6,21947624471065.5,22948040598059.8,..
East Asia & Pacific,EAS,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,98.2658742892503,98.4818917523468,98.3829104633767,97.7214484943024,97.5611151838029,97.8174323924213,96.8441290938631,96.8771063264235,..
East Asia & Pacific,EAS,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3,3.07692307692308,3.14285714285714,3.1,3.13333333333333,3.13333333333333,3.14285714285714,3.10714285714286,..
East Asia & Pacific,EAS,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
East Asia & Pacific,EAS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.004431516943,3.90959042345002,3.84564279236841,3.76552922058012,3.76551232950886,..,..,3.70040391634679,..
East Asia & Pacific (excluding high income),EAP,GDP (constant 2010 US$),NY.GDP.MKTP.KD,7882449511059.16,8549254068292.38,9191050315515.71,9852179463414.19,10518347665612.1,11201489691982.8,11910763953422.1,12695167209015.1,..
East Asia & Pacific (excluding high income),EAP,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,99.5132969042434,99.7207915128052,99.9096609491981,99.1682031433976,99.1338072541573,99.3822645935779,99.13801157618,99.0922430415237,..
East Asia & Pacific (excluding high income),EAP,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3,3.07692307692308,3.14285714285714,3.1,3.13333333333333,3.13333333333333,3.14285714285714,3.10714285714286,..
East Asia & Pacific (excluding high income),EAP,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.92739709600501,3.87193951628168,3.81854161725107,3.74750714636833,3.75755699749422,..,..,3.73349436591226,..
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,7867125329023.63,8532674974296.9,9173287828936.52,9833175681073.83,10498086275554.1,11179948878569.1,11887895192503,12670833261389.6,..
East Asia & Pacific (IDA & IBRD countries),TEA,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,99.5071184382233,99.7172537468398,99.9085185137186,99.1577051066575,99.1228980344409,99.3745012126409,99.1272043792777,99.0808905716746,..
East Asia & Pacific (IDA & IBRD countries),TEA,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3,3.07692307692308,3.14285714285714,3.1,3.13333333333333,3.13333333333333,3.14285714285714,3.10714285714286,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.92739709600501,3.87193951628168,3.81854161725108,3.74750714636833,3.75755699749422,..,..,3.73349436591226,..
Euro area,EMU,GDP (constant 2010 US$),NY.GDP.MKTP.KD,12651372899227.5,12858208047548,12747873692639.7,12716327974119.6,12894582253700.9,13166955250035,13423939632777.6,13742633011014.3,..
Euro area,EMU,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,91.4322078208804,92.6537634200385,89.2912121280903,87.6573951757109,82.7704006700584,84.3963316679923,77.2574866341393,77.3702574538711,..
Euro area,EMU,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Euro area,EMU,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,..,..,..,..,..,..,..,..,..
Euro area,EMU,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Euro area,EMU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.0432096134256,10.1253818271701,11.2950224185177,11.9311150416727,11.6025200238772,10.8343914672569,10.025477823793,9.04870557910483,..
Europe & Central Asia,ECS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,20943590922071.5,21455498719549.9,21522597762217.2,21714761486989.9,22120344471452.7,22562495565383.4,22991713730483.3,23597966842180.6,..
Europe & Central Asia,ECS,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,93.6027588772363,94.3586146647872,92.2766671611069,91.0815822163941,88.312011486634,88.616577726236,85.0783255980181,85.064854035984,..
Europe & Central Asia,ECS,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.66666666666667,2.875,3,3,2.7,2.6,2.6,2.6,..
Europe & Central Asia,ECS,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
